code,nameHeb,pronaunce,district,shire,naturalArea,monicipal,metro,religion,population,jewsAndOthers,jews,arabs,estbYear,type,ITM,altitude,orgazinationRelated,plansComit,policeArea,year,nameEng,localCuncil,name,lat,long
620,משואות יצחק,MASSU'OT YIZHAQ,6,61,611.0,34.0,,1.0,688.0,688.0,688.0,,1949,320,3.0,1706562348.0,47.0,631.0,10001821.0,2018,Massu'ot Yizhaq,,Massu'ot Yizhaq,31.702609999999996,34.689968
3785,משכיות,MASKIYYOT,7,75,,75.0,,1.0,286.0,286.0,286.0,,1986,370,,2476569159.0,-69.0,712.0,10003262.0,2018,Maskiyyot,,Maskiyyot,32.317865000000005,35.502753999999996
670,משמר איילון,MISHMAR AYYALON,4,43,432.0,30.0,143.0,1.0,550.0,549.0,546.0,1.0,1949,310,1.0,1949564208.0,120.0,426.0,10002228.0,2018,Mishmar Ayyalon,,Mishmar Ayyalon,31.872478000000005,34.943253000000006
563,משמר דוד,MISHMAR DAWID,4,43,432.0,30.0,143.0,1.0,871.0,871.0,867.0,,1948,330,15.0,1906763668.0,132.0,426.0,10002241.0,2018,Mishmar Dawid,,Mishmar Dawid,31.823558000000002,34.900676000000004
732,משמר הירדן,MISHMAR HAYARDEN,2,21,213.0,55.0,,1.0,804.0,804.0,798.0,,1949,310,9.0,2563476779.0,169.0,253.0,10004540.0,2018,Mishmar HaYarden,211.0,Mishmar HaYarden,33.003484,35.598271000000004
395,משמר הנגב,MISHMAR HANEGEV,6,62,621.0,41.0,341.0,1.0,933.0,933.0,912.0,,1946,330,15.0,1731558585.0,189.0,625.0,10001946.0,2018,Mishmar HaNegev,620.0,Mishmar HaNegev,31.364796000000002,34.717968
130,משמר העמק,MISHMAR HAEMEQ,2,23,234.0,13.0,,1.0,1255.0,1255.0,1185.0,,1926,330,15.0,2136372399.0,82.0,254.0,10004394.0,2018,Mishmar HaEmeq,213.0,Mishmar HaEmeq,32.610063000000004,35.142672999999995
729,משמר השבעה,MISHMAR HASHIV'A,4,43,432.0,40.0,133.0,1.0,1006.0,1006.0,978.0,,1949,310,19.0,1834665744.0,27.0,425.0,10002207.0,2018,Mishmar HaShiv'a,,Mishmar HaShiv'a,32.010891,34.822337
194,משמר השרון,MISHMAR HASHARON,4,41,411.0,16.0,141.0,1.0,606.0,606.0,582.0,,1933,330,15.0,1911269590.0,12.0,409.0,15000060.0,2018,Mishmar HaSharon,,Mishmar HaSharon,32.356305,34.904256
213,משמרות,MISHMAROT,3,32,324.0,14.0,,1.0,979.0,978.0,968.0,1.0,1933,330,15.0,1987671030.0,47.0,351.0,10004261.0,2018,Mishmarot,,Mishmarot,32.486513,34.983892
425,משמרת,MISHMERET,4,41,411.0,18.0,141.0,1.0,1082.0,1081.0,1063.0,1.0,1946,310,1.0,1926668164.0,47.0,412.0,15000060.0,2018,Mishmeret,,Mishmeret,32.227585999999995,34.922055
791,משען,MASH'EN,6,61,614.0,36.0,,1.0,1052.0,1052.0,1025.0,,1950,310,1.0,1643761845.0,41.0,633.0,10001829.0,2018,Mash'en,,Mash'en,31.656885,34.621607
1315,מתן,MATTAN,4,42,421.0,20.0,142.0,1.0,3600.0,3600.0,3574.0,,1995,190,,1977167393.0,50.0,417.0,15000658.0,2018,Mattan,,Mattan,32.159377,34.97319
1184,מתת,MATTAT,2,24,244.0,52.0,,1.0,191.0,191.0,189.0,,1979,370,19.0,2337577178.0,730.0,255.0,10004484.0,2018,Mattat,212.0,Mattat,33.041684000000004,35.356695
3648,מתתיהו,MATTITYAHU,7,74,,73.0,,1.0,847.0,847.0,846.0,,1981,320,8.0,2031564854.0,223.0,711.0,10004054.0,2018,Mattityahu,,Mattityahu,31.929746999999995,35.034997
4551,נאות גולן,NE'OT GOLAN,2,29,294.0,71.0,,1.0,618.0,610.0,573.0,8.0,1967,310,6.0,2651174368.0,254.0,219.0,10004579.0,2018,Ne'ot Golan,211.0,Ne'ot Golan,32.787026000000004,35.693172
1124,נאות הכיכר,NE'OT HAKIKKAR,6,62,624.0,51.0,,1.0,433.0,433.0,403.0,,1961,310,10.0,2360653810.0,-360.0,656.0,10001911.0,2018,Ne'ot HaKikkar,,Ne'ot HaKikkar,30.933367999999998,35.378126
408,נאות מרדכי,NE'OT MORDEKHAY,2,21,211.0,1.0,,1.0,586.0,585.0,548.0,1.0,1946,330,15.0,2560578503.0,74.0,253.0,10004591.0,2018,Ne'ot Mordekhay,211.0,Ne'ot Mordekhay,33.159785,35.595602
1197,נאות סמדר,NE'OT SMADAR,6,62,627.0,53.0,,1.0,222.0,215.0,210.0,7.0,1982,330,15.0,2023144010.0,400.0,608.0,10001955.0,2018,Ne'ot Smadar,,Ne'ot Smadar,30.049079,35.028106
524,נאעורה,NA'URA,2,23,233.0,8.0,,2.0,2277.0,1.0,,2276.0,,290,,2369972440.0,77.0,204.0,10004394.0,2018,Na'ura,213.0,Na'ura,32.61468,35.391133
396,נבטים,NEVATIM,6,62,623.0,41.0,342.0,1.0,980.0,980.0,965.0,,1946,310,1.0,1887957013.0,301.0,625.0,15003711.0,2018,Nevatim,620.0,Nevatim,31.219761,34.882488
315,נגבה,NEGBA,6,61,611.0,35.0,,1.0,952.0,952.0,918.0,,1939,330,15.0,1699561890.0,71.0,632.0,10001813.0,2018,Negba,420.0,Negba,31.662546999999996,34.679561
3724,נגוהות,NEGOHOT,7,77,,78.0,,1.0,356.0,356.0,356.0,,1999,370,,1984660013.0,608.0,715.0,15003512.0,2018,Negohot,,Negohot,31.493077000000003,34.983346999999995
309,נהורה,NEHORA,6,61,612.0,50.0,,1.0,1175.0,1175.0,1159.0,,1956,350,,1721261462.0,90.0,634.0,10001813.0,2018,Nehora,,Nehora,31.621321000000002,34.704496
80,נהלל,NAHALAL,2,23,234.0,9.0,,1.0,895.0,892.0,856.0,3.0,1921,310,1.0,2187373287.0,50.0,254.0,10004411.0,2018,Nahalal,213.0,Nahalal,32.690807,35.196090000000005
9100,נהרייה,NAHARIYYA,2,24,245.0,0.0,241.0,1.0,56881.0,55503.0,49146.0,1378.0,1934,150,,2094476809.0,-1.0,210.0,10004302.0,2018,Nahariyya,,Nahariyya,33.0085361,35.098051399999996
4304,נוב,NOV,2,29,294.0,71.0,,1.0,931.0,931.0,930.0,,1973,310,2.0,2735974881.0,401.0,219.0,10004579.0,2018,Nov,211.0,Nov,32.832852,35.783574
55,נוגה,NOGAH,6,61,612.0,50.0,,1.0,558.0,558.0,553.0,,1955,310,1.0,1710861476.0,100.0,634.0,10001813.0,2018,Nogah,,Nogah,31.625690999999996,34.69528
3573,נוה צוף,NEVE TSUF,7,74,,73.0,145.0,1.0,1478.0,1478.0,1477.0,,1977,370,11.0,2120965705.0,501.0,711.0,10004054.0,2018,Neve Tsuf,,Neve Tsuf,32.008313,35.128876
1366,נווה,NAVE,6,62,622.0,38.0,,1.0,1233.0,1233.0,1232.0,,2010,310,11.0,1364556377.0,99.0,651.0,10001893.0,2018,Nave,620.0,Nave,31.162183000000002,34.329827
926,נווה אבות,NEWE AVOT,3,32,324.0,,,1.0,335.0,270.0,257.0,65.0,1948,340,,1971971016.0,49.0,353.0,10004261.0,2018,Newe Avot,,Newe Avot,31.787906500000002,35.2073008
590,נווה אור,NEWE UR,2,23,231.0,7.0,,1.0,342.0,342.0,332.0,,1949,330,15.0,2522172166.0,-229.0,202.0,10004568.0,2018,Newe Ur,214.0,Newe Ur,32.589025,35.554544
4303,"נווה אטי""ב",NEWE ATIV,2,29,291.0,71.0,,1.0,115.0,115.0,111.0,,1972,310,10.0,2695179642.0,917.0,219.0,10004579.0,2018,Newe Ativ,211.0,Newe Ativ,33.26202,35.740574
405,נווה אילן,NEWE ILAN,1,11,111.0,26.0,444.0,1.0,959.0,954.0,934.0,5.0,1946,320,15.0,2077563506.0,619.0,151.0,10002475.0,2018,Newe Ilan,,Newe Ilan,31.807584999999996,35.080921999999994
296,נווה איתן,NEWE ETAN,2,23,231.0,7.0,,1.0,312.0,311.0,278.0,1.0,1938,330,15.0,2502271092.0,-234.0,202.0,10004568.0,2018,Newe Etan,214.0,Newe Etan,32.492304,35.533119
3725,נווה דניאל,NEWE DANIYYEL,7,76,,76.0,445.0,1.0,2315.0,2315.0,2315.0,,1982,190,,2137162050.0,896.0,714.0,15000586.0,2018,Newe Daniyyel,,Newe Daniyyel,31.675969,35.142751000000004
1057,נווה זוהר,NEWE ZOHAR,6,62,624.0,51.0,,1.0,57.0,42.0,42.0,15.0,1972,350,,2347556239.0,-384.0,656.0,10001911.0,2018,Newe Zohar,,Newe Zohar,31.152068,35.364771000000005
1314,נווה זיו,NEWE ZIV,2,24,243.0,52.0,,1.0,962.0,961.0,927.0,1.0,2000,370,19.0,2175277020.0,189.0,255.0,10004302.0,2018,Newe Ziv,212.0,Newe Ziv,33.027399,35.184329999999996
1279,נווה חריף,NEWE HARIF,6,62,627.0,53.0,,1.0,118.0,118.0,113.0,,1987,330,15.0,2033343880.0,420.0,608.0,10001955.0,2018,Newe Harif,,Newe Harif,30.039793,35.03649
312,נווה ים,NEWE YAM,3,32,321.0,15.0,223.0,1.0,239.0,239.0,236.0,,1939,330,15.0,1937773169.0,-3.0,303.0,10004710.0,2018,Newe Yam,,Newe Yam,32.679769,34.93188
686,נווה ימין,NEWE YAMIN,4,42,421.0,20.0,142.0,1.0,1189.0,1186.0,1140.0,3.0,1949,310,1.0,1945167535.0,33.0,417.0,10002133.0,2018,Newe Yamin,,Newe Yamin,32.171692,34.939378000000005
858,נווה ירק,NEWE YARAQ,4,42,421.0,20.0,142.0,1.0,1321.0,1320.0,1298.0,1.0,1951,310,1.0,1930367108.0,24.0,417.0,10002133.0,2018,Newe Yaraq,,Newe Yaraq,32.132729,34.925488
827,נווה מבטח,NEWE MIVTAH,6,61,611.0,33.0,143.0,1.0,678.0,678.0,673.0,,1950,310,1.0,1755863485.0,49.0,616.0,10001821.0,2018,Newe Mivtah,420.0,Newe Mivtah,31.806766999999997,34.741231
1071,נווה מיכאל,NEWE MIKHA'EL,1,11,112.0,26.0,444.0,1.0,832.0,822.0,816.0,10.0,1958,310,7.0,2005862006.0,319.0,151.0,15000597.0,2018,Newe Mikha'el,,Newe Mikha'el,31.673049,35.00671
1259,נווה שלום,NEWE SHALOM,1,11,112.0,26.0,444.0,4.0,295.0,147.0,129.0,148.0,1983,350,,1980663612.0,232.0,151.0,15000597.0,2018,Newe Shalom,,Newe Shalom,31.817427000000002,34.978334999999994
15,נועם,NO'AM,6,61,612.0,34.0,,1.0,349.0,349.0,346.0,,1955,310,2.0,1799960850.0,148.0,631.0,10001813.0,2018,No'am,,No'am,31.568566999999998,34.788160999999995
1333,נוף איילון,NOF AYYALON,4,43,431.0,30.0,143.0,1.0,2203.0,2203.0,2202.0,,1994,190,,1990464177.0,179.0,426.0,10002277.0,2018,Nof Ayyalon,,Nof Ayyalon,31.871215000000003,34.991321
3790,נופים,NOFIM,7,73,,72.0,145.0,1.0,794.0,794.0,769.0,,1987,350,,2097567351.0,349.0,710.0,10003262.0,2018,Nofim,,Nofim,32.155458,35.09984
1284,נופית,NOFIT,3,31,311.0,12.0,222.0,1.0,2672.0,2666.0,2636.0,6.0,1987,190,,2139474052.0,125.0,301.0,10004207.0,2018,Nofit,,Nofit,32.763374,35.148315999999994
257,נופך,NOFEKH,4,42,422.0,25.0,142.0,1.0,594.0,594.0,593.0,,1949,370,19.0,1926766117.0,59.0,424.0,10002116.0,2018,Nofekh,,Nofekh,32.043748,34.920306
3726,נוקדים,NOQEDIM,7,76,,76.0,445.0,1.0,2250.0,2250.0,2179.0,,1982,190,,2231761702.0,439.0,714.0,15000586.0,2018,Noqedim,,Noqedim,31.645331,35.244064
447,נורדייה,NORDIYYA,4,41,411.0,18.0,141.0,1.0,1943.0,1943.0,1929.0,,1948,320,9.0,1904669131.0,45.0,412.0,15000060.0,2018,Nordiyya,,Nordiyya,32.314656,34.896792
833,נורית,NURIT,2,23,232.0,8.0,,1.0,159.0,159.0,157.0,,1950,370,,2340471629.0,89.0,204.0,10004394.0,2018,Nurit,213.0,Nurit,32.543238,35.355755
59,נחושה,NEHUSHA,1,11,112.0,26.0,444.0,1.0,1371.0,1371.0,1369.0,,1982,310,2.0,1957061535.0,377.0,151.0,15000597.0,2018,Nehusha,,Nehusha,31.628847999999998,34.952732
844,נחל עוז,NAHAL OZ,6,61,614.0,37.0,,1.0,404.0,404.0,393.0,,1951,330,15.0,1522759807.0,68.0,651.0,10001930.0,2018,Nahal Oz,620.0,Nahal Oz,31.47268,34.497675
2045,נחלה,NAHALA,6,61,611.0,35.0,,1.0,718.0,718.0,718.0,,1953,310,1.0,1806161848.0,110.0,632.0,10001813.0,2018,Nahala,420.0,Nahala,31.66,34.792817
3767,נחליאל,NAHALI'EL,7,74,,73.0,,1.0,713.0,713.0,713.0,,1984,370,8.0,2133465348.0,523.0,711.0,10004054.0,2018,Nahali'el,,Nahali'el,32.0687311,34.7672451
449,נחלים,NEHALIM,4,42,422.0,25.0,142.0,1.0,1798.0,1798.0,1798.0,,1948,310,2.0,1918666290.0,39.0,424.0,10002116.0,2018,Nehalim,,Nehalim,32.058597,34.9136
809,נחם,NAHAM,1,11,112.0,26.0,444.0,1.0,552.0,522.0,514.0,30.0,1950,310,2.0,2004063042.0,210.0,151.0,15000597.0,2018,Naham,,Naham,31.7664783,35.0035723
522,נחף,NAHEF,2,24,242.0,99.0,,2.0,12846.0,25.0,12.0,12821.0,,270,,2299875998.0,229.0,260.0,15002358.0,2018,Nahef,210.0,Nahef,32.934675,35.316520000000004
433,נחשולים,NAHSHOLIM,3,32,321.0,15.0,243.0,1.0,668.0,668.0,647.0,,1948,330,15.0,1928272439.0,0.0,303.0,10004333.0,2018,Nahsholim,,Nahsholim,32.61309,34.92225
777,נחשון,NAHSHON,1,11,112.0,26.0,,1.0,580.0,575.0,560.0,5.0,1950,330,15.0,1959063762.0,150.0,151.0,15000597.0,2018,Nahshon,,Nahshon,31.831615999999997,34.955985999999996
705,נחשונים,NAHSHONIM,4,42,422.0,20.0,142.0,1.0,399.0,399.0,395.0,,1949,330,15.0,1953266313.0,68.0,417.0,10002168.0,2018,Nahshonim,,Nahshonim,32.063235999999996,34.947010999999996
1147,נטועה,NETU'A,2,24,244.0,52.0,,1.0,297.0,297.0,296.0,,1966,310,1.0,2305777439.0,558.0,255.0,10004484.0,2018,Netu'a,212.0,Netu'a,33.065387,35.323406
4014,נטור,NATUR,2,29,294.0,71.0,,1.0,686.0,686.0,676.0,,1980,310,,2708175106.0,393.0,219.0,10004579.0,2018,Natur,211.0,Natur,32.854068,35.752573999999996
1369,נטע,NETA,6,61,612.0,50.0,,1.0,536.0,536.0,534.0,,2012,370,11.0,1930059846.0,399.0,634.0,10001813.0,2018,Neta,,Neta,31.477892999999998,34.927774
174,נטעים,NETA'IM,4,44,442.0,27.0,143.0,1.0,618.0,618.0,614.0,,1932,310,1.0,1789265031.0,40.0,456.0,15002488.0,2018,Neta'im,,Neta'im,31.945689,34.775145
1254,נטף,NATAF,1,11,111.0,26.0,444.0,1.0,449.0,449.0,430.0,,1982,370,19.0,2065063769.0,433.0,151.0,10002475.0,2018,Nataf,,Nataf,31.831276000000003,35.06958
523,ניין,NEIN,2,23,233.0,66.0,,2.0,1845.0,2.0,1.0,1843.0,,450,,2329972632.0,181.0,251.0,10004394.0,2018,Nein,213.0,Nein,32.630986,35.349399
3655,"ניל""י",NILI,7,74,,73.0,145.0,1.0,1714.0,1712.0,1671.0,2.0,1981,370,11.0,2046365225.0,259.0,711.0,10004054.0,2018,Nili,,Nili,32.549043,35.041194
351,ניצן,NIZZAN,6,61,614.0,36.0,,1.0,2343.0,2343.0,2340.0,,1949,190,,1651362761.0,30.0,633.0,10001805.0,2018,Nizzan,,Nizzan,31.749544,35.2104684
1419,ניצן ב',NIZZAN B,6,61,614.0,36.0,,1.0,631.0,631.0,629.0,,2007,350,,1656462723.0,30.0,633.0,10001805.0,2018,Nizzan B,,Nizzan B,31.737089,34.638234999999995
1195,ניצנה (קהילת חינוך),NIZZANA (QEHILAT HINUH),6,62,626.0,48.0,,1.0,283.0,159.0,119.0,124.0,1980,340,,1445953307.0,210.0,620.0,10001918.0,2018,Nizzana (Qehilat Hinuh),610.0,Nizzana (Qehilat Hinuh),30.885983000000003,34.422569
1280,ניצני סיני,NIZZANE SINAY,6,62,626.0,48.0,,1.0,282.0,282.0,260.0,,1986,310,1.0,1422953514.0,227.0,620.0,10001918.0,2018,Nizzane Sinay,610.0,Nizzane Sinay,30.903428,34.396679
851,ניצני עוז,NIZZANE OZ,4,41,412.0,18.0,141.0,1.0,1120.0,1120.0,1107.0,,1951,310,1.0,2005969026.0,38.0,412.0,10002155.0,2018,Nizzane Oz,,Nizzane Oz,32.306084000000006,35.003278
359,ניצנים,NIZZANIM,6,61,614.0,36.0,,1.0,382.0,382.0,374.0,,1943,330,6.0,1654862504.0,29.0,633.0,10001821.0,2018,Nizzanim,,Nizzanim,31.717845,34.634636
808,ניר אליהו,NIR ELIYYAHU,4,42,421.0,20.0,141.0,1.0,548.0,545.0,542.0,3.0,1950,330,15.0,1953667822.0,50.0,417.0,10002133.0,2018,Nir Eliyyahu,,Nir Eliyyahu,32.197593,34.949375
553,ניר בנים,NIR BANIM,6,61,611.0,33.0,143.0,1.0,731.0,731.0,731.0,,1954,310,1.0,1768262001.0,75.0,616.0,10001821.0,2018,Nir Banim,420.0,Nir Banim,31.671177,34.755012
720,ניר גלים,NIR GALLIM,4,44,441.0,29.0,143.0,1.0,1373.0,1367.0,1365.0,6.0,1949,320,2.0,1700063694.0,10.0,456.0,10001836.0,2018,Nir Gallim,420.0,Nir Gallim,31.82552,34.68254
256,ניר דוד (תל עמל),NIR DAWID (TEL AMAL),2,23,231.0,7.0,,1.0,708.0,707.0,684.0,1.0,1936,330,15.0,2431571219.0,-110.0,202.0,10004568.0,2018,Nir Dawid (Tel Amal),214.0,Nir Dawid (Tel Amal),32.504062,35.457622
11,"ניר ח""ן",NIR HEN,6,61,612.0,50.0,,1.0,552.0,552.0,536.0,,1955,310,1.0,1729761304.0,91.0,634.0,10001813.0,2018,Nir Hen,,Nir Hen,31.608906,34.714282
165,ניר יפה,NIR YAFE,2,23,234.0,8.0,,1.0,697.0,697.0,697.0,,1956,310,1.0,2232871942.0,61.0,204.0,10004394.0,2018,Nir Yafe,213.0,Nir Yafe,32.568982,35.244896000000004
402,ניר יצחק,NIR YIZHAQ,6,62,622.0,38.0,,1.0,656.0,656.0,642.0,,1949,330,15.0,1387857210.0,90.0,651.0,10001893.0,2018,Nir Yizhaq,620.0,Nir Yizhaq,31.236040000000003,34.356702
699,ניר ישראל,NIR YISRA'EL,6,61,614.0,36.0,,1.0,891.0,891.0,881.0,,1949,310,6.0,1656062178.0,33.0,633.0,10001821.0,2018,Nir Yisra'el,,Nir Yisra'el,31.692156,34.638071000000004
2047,ניר משה,NIR MOSHE,6,62,621.0,42.0,,1.0,584.0,584.0,577.0,,1953,310,1.0,1649559852.0,123.0,651.0,10001930.0,2018,Nir Moshe,620.0,Nir Moshe,31.477456,34.630085
69,ניר עוז,NIR OZ,6,62,622.0,38.0,,1.0,392.0,391.0,373.0,1.0,1955,330,15.0,1430758018.0,100.0,651.0,10001893.0,2018,Nir Oz,620.0,Nir Oz,31.309696999999996,34.402075
348,ניר עם,NIR AM,6,61,614.0,37.0,,1.0,573.0,573.0,566.0,,1943,330,15.0,1601360324.0,103.0,651.0,10001829.0,2018,Nir Am,620.0,Nir Am,31.518459000000004,34.580544
769,ניר עציון,NIR EZYON,3,32,322.0,15.0,243.0,1.0,939.0,939.0,886.0,,1950,320,3.0,1994173390.0,181.0,303.0,10004333.0,2018,Nir Ezyon,,Nir Ezyon,32.699125,34.992526
2048,ניר עקיבא,NIR AQIVA,6,62,621.0,42.0,,1.0,669.0,669.0,667.0,,1953,310,1.0,1664459767.0,142.0,651.0,10001930.0,2018,Nir Aqiva,620.0,Nir Aqiva,31.469933,34.646166
331,ניר צבי,NIR ZEVI,4,43,432.0,40.0,133.0,1.0,1316.0,1316.0,1296.0,,1954,310,10.0,1871665110.0,48.0,425.0,10002228.0,2018,Nir Zevi,,Nir Zevi,31.954403000000003,34.861529
602,נירים,NIRIM,6,62,622.0,38.0,,1.0,363.0,363.0,351.0,,1949,330,15.0,1424158297.0,100.0,651.0,10001893.0,2018,Nirim,620.0,Nirim,31.335729999999998,34.394087
1236,נירית,NIRIT,4,42,421.0,20.0,142.0,1.0,895.0,891.0,879.0,4.0,1982,370,13.0,1987567262.0,74.0,417.0,15000658.0,2018,Nirit,,Nirit,32.146206,34.984821999999994
4035,נמרוד,NIMROD,2,29,291.0,71.0,,,,,,,,510,,2704279457.0,1078.0,219.0,10004579.0,2018,Nimrod,211.0,Nimrod,33.244978,35.750842
825,נס הרים,NES HARIM,1,11,111.0,26.0,444.0,1.0,1380.0,1372.0,1354.0,8.0,1950,310,1.0,2056162807.0,630.0,151.0,15000597.0,2018,Nes Harim,,Nes Harim,31.744191999999998,35.059406
1143,נס עמים,NES AMMIM,2,24,245.0,4.0,,1.0,414.0,393.0,356.0,21.0,1964,350,,2116076346.0,22.0,201.0,10004302.0,2018,Nes Ammim,212.0,Nes Ammim,32.965465,35.121588
7200,נס ציונה,NES ZIYYONA,4,44,442.0,0.0,133.0,1.0,50214.0,50166.0,49210.0,48.0,1883,150,,1810164824.0,17.0,407.0,10002241.0,2018,Nes Ziyyona,,Nes Ziyyona,31.932111,34.801327
186,נעורים,NE'URIM,4,41,411.0,16.0,141.0,1.0,413.0,406.0,322.0,7.0,1953,340,,1872369785.0,19.0,409.0,15000060.0,2018,Ne'urim,,Ne'urim,31.254518,35.216978000000005
3787,נעלה,NA'ALE,7,74,,73.0,145.0,1.0,1942.0,1941.0,1873.0,1.0,1988,350,,2062665225.0,334.0,711.0,10004054.0,2018,Na'ale,,Na'ale,31.962594,35.065976
3713,"נעמ""ה",NA'AMA,7,75,,75.0,,1.0,151.0,145.0,142.0,6.0,1982,310,1.0,2443664600.0,-206.0,712.0,10003262.0,2018,Na'ama,,Na'ama,31.783763800000003,35.222645899999996
158,נען,NA'AN,4,43,432.0,30.0,143.0,1.0,1671.0,1671.0,1636.0,,1930,330,15.0,1866664346.0,83.0,426.0,10002241.0,2018,Na'an,,Na'an,31.883208000000003,34.859237
3620,נערן,NA'ARAN,7,75,,75.0,,1.0,92.0,92.0,91.0,,1977,330,15.0,2431665277.0,-229.0,712.0,10003262.0,2018,Na'aran,,Na'aran,31.893472999999997,35.42475
1041,נצאצרה (שבט),NASASRA,6,62,623.0,,,3.0,,,,,,460,,2100057000.0,,699.0,15003711.0,2018,An-Nasasira,,An-Nasasira,,
1372,נצר חזני,NEZER HAZZANI,4,44,441.0,31.0,143.0,1.0,460.0,460.0,460.0,,2010,310,2.0,1871063654.0,87.0,456.0,15002488.0,2018,Nezer Hazzani,420.0,Nezer Hazzani,31.8214,34.862553999999996
435,נצר סרני,NEZER SERENI,4,43,432.0,30.0,143.0,1.0,823.0,823.0,798.0,,1948,330,15.0,1834864786.0,52.0,426.0,10002228.0,2018,Nezer Sereni,,Nezer Sereni,31.922789,34.821191
7300,נצרת,NAZARETH,2,25,237.0,0.0,,2.0,77064.0,146.0,78.0,76918.0,,250,,2279073417.0,129.0,211.0,10004426.0,2018,Nazareth,213.0,Nazareth,32.699635,35.303546000000004
1061,נצרת עילית,NAZERAT ILLIT,2,25,237.0,0.0,,4.0,41169.0,30069.0,23848.0,11100.0,1957,160,,2306073489.0,122.0,212.0,10004453.0,2018,Nazerat Illit,213.0,Nazerat Illit,32.711539,35.324812
2500,נשר,NESHER,3,31,311.0,0.0,223.0,1.0,23983.0,23745.0,21014.0,238.0,1925,160,,2042074156.0,1.0,355.0,10004207.0,2018,Nesher,,Nesher,32.7649,35.049191
3555,נתיב הגדוד,NETIV HAGEDUD,7,75,,75.0,,1.0,199.0,199.0,198.0,,1976,310,1.0,2421565508.0,-240.0,712.0,10003262.0,2018,Netiv HaGedud,,Netiv HaGedud,31.989411999999998,35.443281
693,"נתיב הל""ה",NETIV HALAMED-HE,1,11,112.0,26.0,444.0,1.0,631.0,631.0,618.0,,1949,330,15.0,1984162174.0,280.0,151.0,15000597.0,2018,Netiv HaLamed-He,,Netiv HaLamed-He,31.687184000000002,34.982523
1242,נתיב העשרה,NETIV HAASARA,6,61,614.0,36.0,,1.0,852.0,850.0,833.0,2.0,1982,310,1.0,1563460906.0,36.0,633.0,10001829.0,2018,Netiv HaAsara,,Netiv HaAsara,31.572407000000002,34.539322
792,נתיב השיירה,NETIV HASHAYYARA,2,24,245.0,4.0,,1.0,503.0,503.0,488.0,,1950,310,1.0,2130276655.0,30.0,201.0,10004302.0,2018,Netiv HaShayyara,212.0,Netiv HaShayyara,32.991184999999994,35.130745000000005
246,נתיבות,NETIVOT,6,62,621.0,0.0,,1.0,35631.0,35591.0,34414.0,40.0,1956,160,,1605659230.0,90.0,609.0,10001930.0,2018,Netivot,620.0,Netivot,31.423196,34.595254
7400,נתניה,NETANYA,4,41,411.0,0.0,141.0,1.0,217244.0,216709.0,197860.0,535.0,1929,130,,1872569143.0,-2.0,408.0,10002089.0,2018,Netanya,,Netanya,32.321458,34.853196000000004
525,סאג'ור,SAJUR,2,24,242.0,99.0,,2.0,4209.0,1.0,,4208.0,,290,,2324076080.0,239.0,260.0,10004465.0,2018,Sajur,,Sajur,32.943109,35.343616
578,סאסא,SASA,2,24,244.0,1.0,,1.0,402.0,402.0,386.0,,1949,330,15.0,2372277023.0,789.0,253.0,10004528.0,2018,Sasa,211.0,Sasa,33.028659999999995,35.394569
587,סביון*,SAVYON,4,42,422.0,99.0,132.0,1.0,3968.0,3967.0,3893.0,1.0,1951,190,,1886666155.0,39.0,455.0,10001516.0,2018,Savyon,,Savyon,32.045589,34.876578
2046,סגולה,SEGULLA,6,61,611.0,35.0,,1.0,746.0,744.0,739.0,2.0,1953,310,1.0,1792361979.0,90.0,632.0,10001813.0,2018,Segulla,420.0,Segulla,31.669546,34.778426
942,סואעד (חמרייה)*,SAWA'ID(HAMRIYYE),2,25,237.0,9.0,242.0,2.0,177.0,,,177.0,,450,,2160574141.0,135.0,254.0,10004497.0,2018,Sawa'id(Hamriyye),213.0,Sawa'id(Hamriyye),32.767353,35.168378999999995
989,סואעד (כמאנה) (שבט),SAWA'ID (KAMANE),2,24,242.0,,,3.0,,,,,,460,,2320375699.0,,299.0,10004465.0,2018,Sawa'id (Al-Kammana),,Sawa'id (Al-Kammana),31.302178,34.942051
526,סולם,SULAM,2,23,234.0,66.0,,2.0,2567.0,,,2567.0,,290,,2316672352.0,91.0,251.0,10004394.0,2018,Sulam,213.0,Sulam,32.605633000000005,35.334306
3756,סוסיה,SUSEYA,7,77,,78.0,,1.0,1301.0,1301.0,1300.0,,1983,370,11.0,2108058891.0,770.0,715.0,15003512.0,2018,Suseya,,Suseya,31.391051,35.110978
1238,סופה,SUFA,6,62,622.0,38.0,,1.0,204.0,204.0,185.0,,1975,330,15.0,1373057207.0,81.0,651.0,10001893.0,2018,Sufa,620.0,Sufa,31.238309,34.341986999999996
7500,סח'נין,SAKHNIN,2,24,241.0,0.0,,2.0,31057.0,26.0,9.0,31031.0,,260,,2283275220.0,178.0,262.0,10004513.0,2018,Sakhnin,,Sakhnin,32.864167,35.294546999999994
1170,סייד (שבט),SAYYID,6,62,623.0,,,3.0,,,,,,460,,1922057760.0,,699.0,10001937.0,2018,Sayyid,,Sayyid,31.281719,34.916298
1245,סלמה,SALLAMA,2,24,242.0,56.0,,2.0,3265.0,,,3265.0,,290,,2348075532.0,118.0,205.0,10004513.0,2018,Sallama,210.0,Sallama,32.893248,35.370499
